"","X","deltachange"
"259",76432,0
"260",76433,0
"261",76434,0
"262",76435,0
"263",76436,0
"264",76437,-1.0000000000002
"265",77147,0
"266",77148,0
"267",77149,0
"268",77150,0
"269",77151,0
"270",77152,0
"271",77153,0
"272",77154,0
"273",77155,0
"274",77156,-1.0000000000003
"275",77157,-2.0000000000003
"276",77867,0
"277",77868,0
"278",77869,0
"279",77870,0
"280",77871,0
"281",77872,0
"282",77873,0
"283",77874,0
"284",77875,0
"285",77876,0
"286",77877,-1.0000000000002
"287",77878,-1.0000000000002
"288",78588,0
"289",78589,0
"290",78590,0
"291",78591,0
"292",78592,0
"293",78593,0
"294",78594,0
"295",78595,0
"296",78596,0
"297",78597,-4.0000000000015
"298",78598,-3.0000000000006
"299",78599,-4.0000000000013
"300",79309,0
"301",79310,0
"302",79311,0
"303",79312,0
"304",79313,0
"305",79314,0
"306",79315,0
"307",79316,0
"308",79317,-3.0000000000008
"309",79318,-1.0000000000002
"310",79319,-3.0000000000011
"311",80030,0
"312",80031,0
"313",80032,0
"314",80033,0
"315",80034,0
"316",80035,0
"317",80036,0
"318",80037,0
"319",80038,-1.0000000000001
"320",80039,-5.0000000000011
"321",80040,-3.0000000000005
"322",80041,-2.0000000000005
"323",80042,0
"324",80043,0
"325",80751,0
"326",80752,0
"327",80753,0
"328",80754,0
"329",80755,0
"330",80756,0
"331",80757,0
"332",80758,0
"333",80759,-1.0000000000003
"334",80760,0
"335",80761,-1.0000000000006
"336",80762,0
"337",80763,-1
"338",80764,0
"339",80765,-1.0000000000001
"340",81472,0
"341",81473,0
"342",81474,0
"343",81475,-1.00000000000024
"344",81476,0
"345",81477,-1.00000000000039
"346",81478,-1.00000000000044
"347",81479,-2.0000000000005
"348",81480,0
"349",81481,0
"350",81482,-1.0000000000002
"351",81483,-1.0000000000001
"352",81484,-1.0000000000005
"353",81485,-1.0000000000001
"354",81486,-1.0000000000004
"355",82192,-1
"356",82193,0
"357",82194,-1.00000000000017
"358",82195,0
"359",82196,0
"360",82197,-1.00000000000036
"361",82198,-1.00000000000052
"362",82199,0
"363",82200,0
"364",82201,0
"365",82202,0
"366",82203,0
"367",82204,0
"368",82205,-2.0000000000009
"369",82206,-1.0000000000004
"370",82913,-1.00000000000015
"371",82914,0
"372",82915,0
"373",82916,0
"374",82917,-1.00000000000005
"375",82918,0
"376",82919,0
"377",82920,0
"378",82921,0
"379",82922,-1.0000000000002
"380",82923,-2.0000000000012
"381",82924,0
"382",82925,0
"383",83633,0
"384",83634,0
"385",83635,-1.00000000000005
"386",83636,0
"387",83637,0
"388",83638,0
"389",83639,0
"390",83640,0
"391",83641,0
"392",83642,-1.0000000000001
"393",83643,0
"394",83644,-1
"395",84354,0
"396",84355,0
"397",84356,0
"398",84357,0
"399",84358,0
"400",84359,0
"401",84360,0
"402",84361,0
"403",84362,-1.0000000000002
"404",84363,0
"405",84364,-1.0000000000001
"406",85076,0
"407",85077,0
"408",85078,0
"409",85079,0
"410",85080,0
"411",85081,0
"412",85082,0
